trial,scenario_index,scenario_name,perception_mode,planner_id,obstacle_x,obstacle_y,obstacle_z,obstacle_size_x,obstacle_size_y,obstacle_size_z,final_state,pipeline_state,initial_x,initial_y,initial_z,max_z,final_x,final_y,final_z,lift_delta_m,place_error_m,final_tilt_deg,direct_path_fraction,direct_path_unchecked_fraction,direct_path_blocked,perception_validation_state,perception_samples,perception_mean_error_m,perception_max_error_m,perception_std_error_m,perception_mean_x_error_m,perception_mean_y_error_m,perception_mean_z_error_m,perception_first_detection_latency_s,perception_validation_duration_s,perception_detection_rate,ompl_planning_time_s,ompl_joint_path_length_rad,elapsed_s,failure_category,reason
1,1,center_tall_barrier,rgbd,RRTConnectkConfigDefault,0.37,0.0,0.18,0.12,0.18,0.36,SUCCESS,SUCCESS,0.55,2.0007447406531074e-20,0.7599922905891091,0.8857600854665696,0.4964418563700606,-0.2980143806780604,0.7599998952716087,0.12576779487746048,0.004074686514801612,0.00012829351789310622,0.32608695652173914,1.0,True,SUCCESS,10,0.0011334257537716395,0.0011337167506596099,3.4106240589048685e-07,-0.0009897117419053192,-5.575709281499357e-05,0.0005495592551650344,4.695366058999998,1.3183385890000032,1.0,0.044149089999999995,6.320512117652719,173.520052278,,physical lift and upright placement verified
